Source,Target,Weight,Start,End
FIJI,SAUDI ARABIA,1,1996,1996
FEDERATED STATES OF MICRONESIA,SAUDI ARABIA,1,1996,1996
ARGENTINA,OMAN,1,1996,1996
ARGENTINA,BENIN,1,1996,1996
ARGENTINA,UNITED ARAB EMIRATES (UAE),1,1996,1996
ARGENTINA,BRAZIL,1,1996,1996
ARGENTINA,IRAN,1,1996,1996
ARGENTINA,SOUTH KOREA,1,1996,1996
ARGENTINA,NORWAY,1,1996,1996
ARGENTINA,PAKISTAN,1,1996,1996
ARGENTINA,NIGERIA,1,1996,1996
ARGENTINA,MYANMAR,1,1996,1996
ARGENTINA,HUGARY,1,1996,1996
ARGENTINA,CHINA,2,1996,1996
ARGENTINA,POLAND,1,1996,1996
ARGENTINA,INDIA,1,1996,1996
ARGENTINA,INDONESIA,1,1996,1996
ARGENTINA,COLOMBIA,1,1996,1996
ARGENTINA,GEORGIA,1,1996,1996
ARGENTINA,PHILIPPINES,1,1996,1996
ARGENTINA,HUNGARY,1,1996,1996
ARGENTINA,MALDIVES,1,1996,1996
ARGENTINA,USA,5,1996,1996
ARGENTINA,FIJI,1,1996,1996
ARGENTINA,FEDERATED STATES OF MICRONESIA,1,1996,1996
BENIN,OMAN,2,1996,1996
OMAN,UNITED ARAB EMIRATES (UAE),2,1996,1996
BRAZIL,OMAN,1,1996,1996
IRAN,OMAN,2,1996,1996
OMAN,SOUTH KOREA,1,1996,1996
NORWAY,OMAN,1,1996,1996
OMAN,PAKISTAN,2,1996,1996
NIGERIA,OMAN,2,1996,1996
MYANMAR,OMAN,1,1996,1996
HUGARY,OMAN,2,1996,1996
CHINA,OMAN,2,1996,1996
OMAN,POLAND,2,1996,1996
INDIA,OMAN,1,1996,1996
INDONESIA,OMAN,2,1996,1996
COLOMBIA,OMAN,1,1996,1996
GEORGIA,OMAN,2,1996,1996
OMAN,PHILIPPINES,1,1996,1996
HUNGARY,OMAN,2,1996,1996
MALDIVES,OMAN,2,1996,1996
OMAN,USA,3,1996,1996
FIJI,OMAN,1,1996,1996
FEDERATED STATES OF MICRONESIA,OMAN,2,1996,1996
BENIN,UNITED ARAB EMIRATES (UAE),1,1996,1996
BENIN,BRAZIL,1,1996,1996
BENIN,IRAN,1,1996,1996
BENIN,SOUTH KOREA,1,1996,1996
BENIN,NORWAY,1,1996,1996
BENIN,PAKISTAN,2,1996,1996
BENIN,NIGERIA,1,1996,1996
BENIN,MYANMAR,1,1996,1996
BENIN,HUGARY,2,1996,1996
BENIN,CHINA,2,1996,1996
BENIN,POLAND,2,1996,1996
BENIN,INDIA,1,1996,1996
BENIN,INDONESIA,2,1996,1996
BENIN,COLOMBIA,1,1996,1996
BENIN,GEORGIA,2,1996,1996
BENIN,PHILIPPINES,1,1996,1996
BENIN,HUNGARY,2,1996,1996
BENIN,MALDIVES,2,1996,1996
BENIN,USA,2,1996,1996
BENIN,FIJI,1,1996,1996
BENIN,FEDERATED STATES OF MICRONESIA,2,1996,1996
BRAZIL,UNITED ARAB EMIRATES (UAE),1,1996,1996
IRAN,UNITED ARAB EMIRATES (UAE),2,1996,1996
SOUTH KOREA,UNITED ARAB EMIRATES (UAE),1,1996,1996
NORWAY,UNITED ARAB EMIRATES (UAE),1,1996,1996
PAKISTAN,UNITED ARAB EMIRATES (UAE),1,1996,1996
NIGERIA,UNITED ARAB EMIRATES (UAE),2,1996,1996
MYANMAR,UNITED ARAB EMIRATES (UAE),1,1996,1996
HUGARY,UNITED ARAB EMIRATES (UAE),1,1996,1996
CHINA,UNITED ARAB EMIRATES (UAE),1,1996,1996
POLAND,UNITED ARAB EMIRATES (UAE),1,1996,1996
INDIA,UNITED ARAB EMIRATES (UAE),1,1996,1996
INDONESIA,UNITED ARAB EMIRATES (UAE),1,1996,1996
COLOMBIA,UNITED ARAB EMIRATES (UAE),1,1996,1996
GEORGIA,UNITED ARAB EMIRATES (UAE),1,1996,1996
PHILIPPINES,UNITED ARAB EMIRATES (UAE),1,1996,1996
HUNGARY,UNITED ARAB EMIRATES (UAE),1,1996,1996
MALDIVES,UNITED ARAB EMIRATES (UAE),1,1996,1996
UNITED ARAB EMIRATES (UAE),USA,2,1996,1996
FIJI,UNITED ARAB EMIRATES (UAE),1,1996,1996
FEDERATED STATES OF MICRONESIA,UNITED ARAB EMIRATES (UAE),1,1996,1996
BRAZIL,IRAN,1,1996,1996
BRAZIL,SOUTH KOREA,1,1996,1996
BRAZIL,NORWAY,2,1996,1996
BRAZIL,PAKISTAN,1,1996,1996
BRAZIL,NIGERIA,2,1996,1996
BRAZIL,MYANMAR,1,1996,1996
BRAZIL,HUGARY,1,1996,1996
BRAZIL,CHINA,2,1996,1996
BRAZIL,POLAND,1,1996,1996
BRAZIL,INDIA,2,1996,1996
BRAZIL,INDONESIA,1,1996,1996
BRAZIL,COLOMBIA,2,1996,1996
BRAZIL,GEORGIA,1,1996,1996
BRAZIL,PHILIPPINES,2,1996,1996
BRAZIL,HUNGARY,1,1996,1996
BRAZIL,MALDIVES,1,1996,1996
BRAZIL,USA,2,1996,1996
BRAZIL,FIJI,1,1996,1996
BRAZIL,FEDERATED STATES OF MICRONESIA,1,1996,1996
IRAN,NORWAY,2,1996,1996
IRAN,PAKISTAN,1,1996,1996
IRAN,NIGERIA,2,1996,1996
IRAN,MYANMAR,2,1996,1996
HUGARY,IRAN,1,1996,1996
CHINA,IRAN,3,1996,1996
IRAN,POLAND,1,1996,1996
INDIA,IRAN,2,1996,1996
INDONESIA,IRAN,1,1996,1996
COLOMBIA,IRAN,2,1996,1996
GEORGIA,IRAN,1,1996,1996
HUNGARY,IRAN,1,1996,1996
IRAN,MALDIVES,1,1996,1996
FIJI,IRAN,1,1996,1996
FEDERATED STATES OF MICRONESIA,IRAN,1,1996,1996
NORWAY,SOUTH KOREA,1,1996,1996
PAKISTAN,SOUTH KOREA,1,1996,1996
NIGERIA,SOUTH KOREA,1,1996,1996
MYANMAR,SOUTH KOREA,1,1996,1996
HUGARY,SOUTH KOREA,1,1996,1996
CHINA,SOUTH KOREA,1,1996,1996
POLAND,SOUTH KOREA,1,1996,1996
INDIA,SOUTH KOREA,1,1996,1996
INDONESIA,SOUTH KOREA,1,1996,1996
COLOMBIA,SOUTH KOREA,1,1996,1996
GEORGIA,SOUTH KOREA,1,1996,1996
HUNGARY,SOUTH KOREA,1,1996,1996
MALDIVES,SOUTH KOREA,1,1996,1996
FIJI,SOUTH KOREA,1,1996,1996
FEDERATED STATES OF MICRONESIA,SOUTH KOREA,1,1996,1996
NORWAY,PAKISTAN,1,1996,1996
NIGERIA,NORWAY,2,1996,1996
MYANMAR,NORWAY,1,1996,1996
HUGARY,NORWAY,2,1996,1996
CHINA,NORWAY,3,1996,1996
NORWAY,POLAND,1,1996,1996
INDIA,NORWAY,3,1996,1996
INDONESIA,NORWAY,1,1996,1996
COLOMBIA,NORWAY,3,1996,1996
GEORGIA,NORWAY,1,1996,1996
NORWAY,PHILIPPINES,3,1996,1996
HUNGARY,NORWAY,2,1996,1996
MALDIVES,NORWAY,1,1996,1996
NORWAY,USA,4,1996,1996
FIJI,NORWAY,1,1996,1996
FEDERATED STATES OF MICRONESIA,NORWAY,1,1996,1996
NIGERIA,PAKISTAN,1,1996,1996
MYANMAR,PAKISTAN,1,1996,1996
HUGARY,PAKISTAN,2,1996,1996
CHINA,PAKISTAN,2,1996,1996
PAKISTAN,POLAND,2,1996,1996
INDIA,PAKISTAN,1,1996,1996
INDONESIA,PAKISTAN,2,1996,1996
COLOMBIA,PAKISTAN,1,1996,1996
GEORGIA,PAKISTAN,2,1996,1996
PAKISTAN,PHILIPPINES,1,1996,1996
HUNGARY,PAKISTAN,2,1996,1996
MALDIVES,PAKISTAN,2,1996,1996
PAKISTAN,USA,2,1996,1996
FIJI,PAKISTAN,1,1996,1996
FEDERATED STATES OF MICRONESIA,PAKISTAN,2,1996,1996
MYANMAR,NIGERIA,1,1996,1996
HUGARY,NIGERIA,1,1996,1996
CHINA,NIGERIA,2,1996,1996
NIGERIA,POLAND,1,1996,1996
INDIA,NIGERIA,2,1996,1996
INDONESIA,NIGERIA,1,1996,1996
COLOMBIA,NIGERIA,2,1996,1996
GEORGIA,NIGERIA,1,1996,1996
NIGERIA,PHILIPPINES,2,1996,1996
HUNGARY,NIGERIA,1,1996,1996
MALDIVES,NIGERIA,1,1996,1996
NIGERIA,USA,3,1996,1996
FIJI,NIGERIA,1,1996,1996
FEDERATED STATES OF MICRONESIA,NIGERIA,1,1996,1996
HUGARY,MYANMAR,1,1996,1996
CHINA,MYANMAR,2,1996,1996
MYANMAR,POLAND,1,1996,1996
INDIA,MYANMAR,1,1996,1996
INDONESIA,MYANMAR,1,1996,1996
COLOMBIA,MYANMAR,1,1996,1996
GEORGIA,MYANMAR,1,1996,1996
MYANMAR,PHILIPPINES,1,1996,1996
HUNGARY,MYANMAR,1,1996,1996
MALDIVES,MYANMAR,1,1996,1996
MYANMAR,USA,2,1996,1996
FIJI,MYANMAR,1,1996,1996
FEDERATED STATES OF MICRONESIA,MYANMAR,1,1996,1996
CHINA,HUGARY,2,1996,1996
HUGARY,POLAND,2,1996,1996
HUGARY,INDIA,1,1996,1996
HUGARY,INDONESIA,2,1996,1996
COLOMBIA,HUGARY,1,1996,1996
GEORGIA,HUGARY,2,1996,1996
HUGARY,PHILIPPINES,1,1996,1996
HUGARY,MALDIVES,2,1996,1996
FIJI,HUGARY,1,1996,1996
FEDERATED STATES OF MICRONESIA,HUGARY,2,1996,1996
CHINA,POLAND,2,1996,1996
CHINA,INDIA,3,1996,1996
CHINA,INDONESIA,3,1996,1996
CHINA,COLOMBIA,3,1996,1996
CHINA,GEORGIA,2,1996,1996
CHINA,PHILIPPINES,3,1996,1996
CHINA,HUNGARY,2,1996,1996
CHINA,MALDIVES,2,1996,1996
CHINA,USA,7,1996,1996
CHINA,FIJI,1,1996,1996
CHINA,FEDERATED STATES OF MICRONESIA,2,1996,1996
INDIA,POLAND,1,1996,1996
INDONESIA,POLAND,2,1996,1996
COLOMBIA,POLAND,1,1996,1996
GEORGIA,POLAND,2,1996,1996
PHILIPPINES,POLAND,1,1996,1996
HUNGARY,POLAND,2,1996,1996
MALDIVES,POLAND,2,1996,1996
POLAND,USA,3,1996,1996
FIJI,POLAND,1,1996,1996
FEDERATED STATES OF MICRONESIA,POLAND,2,1996,1996
INDIA,INDONESIA,1,1996,1996
COLOMBIA,INDIA,3,1996,1996
GEORGIA,INDIA,1,1996,1996
INDIA,PHILIPPINES,3,1996,1996
HUNGARY,INDIA,1,1996,1996
INDIA,MALDIVES,1,1996,1996
INDIA,USA,3,1996,1996
FIJI,INDIA,1,1996,1996
FEDERATED STATES OF MICRONESIA,INDIA,1,1996,1996
COLOMBIA,INDONESIA,1,1996,1996
GEORGIA,INDONESIA,2,1996,1996
INDONESIA,PHILIPPINES,1,1996,1996
HUNGARY,INDONESIA,2,1996,1996
INDONESIA,MALDIVES,2,1996,1996
INDONESIA,USA,3,1996,1996
FIJI,INDONESIA,1,1996,1996
FEDERATED STATES OF MICRONESIA,INDONESIA,2,1996,1996
COLOMBIA,GEORGIA,1,1996,1996
COLOMBIA,PHILIPPINES,3,1996,1996
COLOMBIA,HUNGARY,1,1996,1996
COLOMBIA,MALDIVES,1,1996,1996
COLOMBIA,USA,3,1996,1996
COLOMBIA,FIJI,1,1996,1996
COLOMBIA,FEDERATED STATES OF MICRONESIA,1,1996,1996
GEORGIA,PHILIPPINES,1,1996,1996
GEORGIA,HUNGARY,2,1996,1996
GEORGIA,MALDIVES,2,1996,1996
GEORGIA,USA,2,1996,1996
FIJI,GEORGIA,1,1996,1996
FEDERATED STATES OF MICRONESIA,GEORGIA,2,1996,1996
HUNGARY,PHILIPPINES,1,1996,1996
MALDIVES,PHILIPPINES,1,1996,1996
FIJI,PHILIPPINES,1,1996,1996
FEDERATED STATES OF MICRONESIA,PHILIPPINES,1,1996,1996
HUNGARY,MALDIVES,2,1996,1996
FIJI,HUNGARY,1,1996,1996
FEDERATED STATES OF MICRONESIA,HUNGARY,2,1996,1996
MALDIVES,USA,2,1996,1996
FIJI,MALDIVES,1,1996,1996
FEDERATED STATES OF MICRONESIA,MALDIVES,2,1996,1996
FIJI,USA,1,1996,1996
FEDERATED STATES OF MICRONESIA,USA,2,1996,1996
FEDERATED STATES OF MICRONESIA,FIJI,1,1996,1996
CANADA,EL SALVADOR,1,1996,1996
CANADA,PANAMA,1,1996,1996
EL SALVADOR,INDIA,1,1996,1996
INDIA,NETHERLANDS,2,1996,1996
INDIA,PANAMA,1,1996,1996
EL SALVADOR,EU,1,1996,1996
EU,NETHERLANDS,2,1996,1996
EU,PANAMA,1,1996,1996
EL SALVADOR,IRAN,1,1996,1996
IRAN,NETHERLANDS,1,1996,1996
IRAN,PANAMA,1,1996,1996
COLOMBIA,EL SALVADOR,1,1996,1996
COLOMBIA,NETHERLANDS,1,1996,1996
COLOMBIA,PANAMA,1,1996,1996
AUSTRALIA,EL SALVADOR,2,1996,1996
AUSTRALIA,PANAMA,2,1996,1996
EL SALVADOR,NORWAY,1,1996,1996
EL SALVADOR,NETHERLANDS,1,1996,1996
EL SALVADOR,PHILIPPINES,1,1996,1996
EL SALVADOR,PANAMA,2,1996,1996
EL SALVADOR,USA,2,1996,1996
CHINA,EL SALVADOR,3,1996,1996
EL SALVADOR,G77,3,1996,1996
EL SALVADOR,JAPAN,1,1996,1996
NETHERLANDS,NORWAY,2,1996,1996
NORWAY,PANAMA,1,1996,1996
NETHERLANDS,PHILIPPINES,1,1996,1996
NETHERLANDS,PANAMA,1,1996,1996
NETHERLANDS,USA,3,1996,1996
CHINA,NETHERLANDS,2,1996,1996
G77,NETHERLANDS,1,1996,1996
JAPAN,NETHERLANDS,2,1996,1996
PANAMA,PHILIPPINES,1,1996,1996
PANAMA,USA,2,1996,1996
CHINA,PANAMA,2,1996,1996
G77,PANAMA,2,1996,1996
JAPAN,PANAMA,1,1996,1996
CANADA,KIRIBATI,1,1996,1996
AOSIS,CANADA,2,1996,1996
KIRIBATI,RUSSIA,1,1996,1996
EU,KIRIBATI,1,1996,1996
IRAN,KIRIBATI,1,1996,1996
AOSIS,KIRIBATI,2,1996,1996
AUSTRALIA,KIRIBATI,2,1996,1996
KIRIBATI,NEW ZEALAND,1,1996,1996
KIRIBATI,USA,2,1996,1996
KIRIBATI,MYANMAR,1,1996,1996
CHINA,KIRIBATI,2,1996,1996
KIRIBATI,NEW ZELAND,1,1996,1996
G77,KIRIBATI,2,1996,1996
JAPAN,KIRIBATI,1,1996,1996
AOSIS,RUSSIA,2,1996,1996
AOSIS,EU,3,1996,1996
AOSIS,IRAN,1,1996,1996
AOSIS,AUSTRALIA,3,1996,1996
AOSIS,NEW ZEALAND,1,1996,1996
AOSIS,USA,5,1996,1996
AOSIS,MYANMAR,1,1996,1996
AOSIS,CHINA,3,1996,1996
AOSIS,NEW ZELAND,1,1996,1996
AOSIS,G77,3,1996,1996
AOSIS,JAPAN,1,1996,1996
CANADA,MEXICO,1,1996,1996
CANADA,OECD,3,1996,1996
AUSTRALIA,MEXICO,2,1996,1996
MEXICO,NORWAY,1,1996,1996
MEXICO,NETHERLANDS,1,1996,1996
GERMANY,MEXICO,1,1996,1996
HUNGARY,MEXICO,2,1996,1996
MEXICO,USA,2,1996,1996
MEXICO,OECD,2,1996,1996
HUGARY,MEXICO,2,1996,1996
AUSTRALIA,OECD,2,1996,1996
GERMANY,NORWAY,2,1996,1996
NORWAY,OECD,1,1996,1996
HUNGARY,NETHERLANDS,1,1996,1996
NETHERLANDS,OECD,3,1996,1996
HUGARY,NETHERLANDS,1,1996,1996
ARGENTINA,GERMANY,3,1996,1996
GERMANY,THAILAND,2,1996,1996
ARGENTINA,THAILAND,1,1996,1996
THAILAND,USA,3,1996,1996
AOSIS,SAUDI ARABIA,2,1996,1996
AOSIS,ARGENTINA,3,1996,1996
AOSIS,KUWAIT,2,1996,1996
AOSIS,BANGLADESH,2,1996,1996
SAUDI ARABIA,UK,1,1996,1996
EU,UK,2,1996,1996
UK,USA,1,1996,1996
SOUTH AFRICA,UK,1,1996,1996
EU,SOUTH AFRICA,1,1996,1996
AUSTRIA,EU,1,1996,1996
AUSTRIA,VIETNAM,1,1996,1996
AUSTRALIA,AUSTRIA,1,1996,1996
AUSTRIA,NEW ZEALAND,1,1996,1996
AUSTRIA,ITALIA,1,1996,1996
AUSTRIA,SPAIN,1,1996,1996
AUSTRIA,KUWAIT,1,1996,1996
AUSTRIA,RUSSIA,1,1996,1996
AUSTRIA,SWITZERLAND,1,1996,1996
AUSTRIA,NEW ZELAND,1,1996,1996
AUSTRIA,SAUDI ARABIA,1,1996,1996
AUSTRIA,SYRIA,1,1996,1996
AUSTRIA,JORDAN,1,1996,1996
AUSTRIA,BRAZIL,1,1996,1996
AUSTRIA,NORWAY,1,1996,1996
AUSTRIA,NIGERIA,1,1996,1996
AUSTRIA,GERMANY,1,1996,1996
AUSTRIA,CUBA,1,1996,1996
AUSTRIA,THAILAND,1,1996,1996
AUSTRIA,CHINA,1,1996,1996
AUSTRIA,INDIA,1,1996,1996
AUSTRIA,COLOMBIA,1,1996,1996
AUSTRIA,PHILIPPINES,1,1996,1996
AUSTRIA,USA,1,1996,1996
AUSTRIA,PERU,1,1996,1996
EU,VIETNAM,1,1996,1996
EU,ITALIA,1,1996,1996
EU,SPAIN,1,1996,1996
EU,SYRIA,2,1996,1996
EU,JORDAN,2,1996,1996
EU,GERMANY,4,1996,1996
CUBA,EU,1,1996,1996
EU,THAILAND,1,1996,1996
EU,PERU,1,1996,1996
AUSTRALIA,VIETNAM,1,1996,1996
NEW ZEALAND,VIETNAM,1,1996,1996
ITALIA,VIETNAM,1,1996,1996
SPAIN,VIETNAM,1,1996,1996
KUWAIT,VIETNAM,1,1996,1996
RUSSIA,VIETNAM,1,1996,1996
SWITZERLAND,VIETNAM,1,1996,1996
NEW ZELAND,VIETNAM,1,1996,1996
SAUDI ARABIA,VIETNAM,1,1996,1996
SYRIA,VIETNAM,1,1996,1996
JORDAN,VIETNAM,1,1996,1996
BRAZIL,VIETNAM,1,1996,1996
NORWAY,VIETNAM,1,1996,1996
NIGERIA,VIETNAM,1,1996,1996
GERMANY,VIETNAM,1,1996,1996
CUBA,VIETNAM,1,1996,1996
THAILAND,VIETNAM,1,1996,1996
CHINA,VIETNAM,1,1996,1996
INDIA,VIETNAM,1,1996,1996
COLOMBIA,VIETNAM,1,1996,1996
PHILIPPINES,VIETNAM,1,1996,1996
USA,VIETNAM,1,1996,1996
PERU,VIETNAM,1,1996,1996
AUSTRALIA,ITALIA,1,1996,1996
AUSTRALIA,SPAIN,1,1996,1996
AUSTRALIA,SYRIA,2,1996,1996
AUSTRALIA,JORDAN,2,1996,1996
AUSTRALIA,CUBA,1,1996,1996
AUSTRALIA,THAILAND,1,1996,1996
AUSTRALIA,PERU,1,1996,1996
ITALIA,NEW ZEALAND,1,1996,1996
NEW ZEALAND,SPAIN,1,1996,1996
NEW ZEALAND,SYRIA,2,1996,1996
JORDAN,NEW ZEALAND,2,1996,1996
GERMANY,NEW ZEALAND,2,1996,1996
CUBA,NEW ZEALAND,1,1996,1996
NEW ZEALAND,THAILAND,1,1996,1996
NEW ZEALAND,PERU,1,1996,1996
ITALIA,SPAIN,1,1996,1996
ITALIA,KUWAIT,1,1996,1996
ITALIA,RUSSIA,1,1996,1996
ITALIA,SWITZERLAND,1,1996,1996
ITALIA,NEW ZELAND,1,1996,1996
ITALIA,SAUDI ARABIA,1,1996,1996
ITALIA,SYRIA,1,1996,1996
ITALIA,JORDAN,1,1996,1996
BRAZIL,ITALIA,1,1996,1996
ITALIA,NORWAY,1,1996,1996
ITALIA,NIGERIA,1,1996,1996
GERMANY,ITALIA,1,1996,1996
CUBA,ITALIA,1,1996,1996
ITALIA,THAILAND,1,1996,1996
CHINA,ITALIA,2,1996,1996
INDIA,ITALIA,1,1996,1996
COLOMBIA,ITALIA,1,1996,1996
ITALIA,PHILIPPINES,1,1996,1996
ITALIA,USA,2,1996,1996
ITALIA,PERU,1,1996,1996
KUWAIT,SPAIN,1,1996,1996
RUSSIA,SPAIN,1,1996,1996
SPAIN,SWITZERLAND,1,1996,1996
NEW ZELAND,SPAIN,1,1996,1996
SAUDI ARABIA,SPAIN,1,1996,1996
SPAIN,SYRIA,1,1996,1996
JORDAN,SPAIN,1,1996,1996
BRAZIL,SPAIN,1,1996,1996
NORWAY,SPAIN,1,1996,1996
NIGERIA,SPAIN,1,1996,1996
GERMANY,SPAIN,1,1996,1996
CUBA,SPAIN,1,1996,1996
SPAIN,THAILAND,1,1996,1996
CHINA,SPAIN,1,1996,1996
INDIA,SPAIN,1,1996,1996
COLOMBIA,SPAIN,1,1996,1996
PHILIPPINES,SPAIN,1,1996,1996
SPAIN,USA,1,1996,1996
PERU,SPAIN,1,1996,1996
KUWAIT,SYRIA,2,1996,1996
JORDAN,KUWAIT,2,1996,1996
CUBA,KUWAIT,1,1996,1996
KUWAIT,THAILAND,1,1996,1996
KUWAIT,PERU,1,1996,1996
RUSSIA,SYRIA,2,1996,1996
JORDAN,RUSSIA,2,1996,1996
CUBA,RUSSIA,1,1996,1996
RUSSIA,THAILAND,1,1996,1996
PERU,RUSSIA,1,1996,1996
SWITZERLAND,SYRIA,1,1996,1996
JORDAN,SWITZERLAND,1,1996,1996
CUBA,SWITZERLAND,1,1996,1996
SWITZERLAND,THAILAND,1,1996,1996
PERU,SWITZERLAND,1,1996,1996
NEW ZELAND,SYRIA,2,1996,1996
JORDAN,NEW ZELAND,2,1996,1996
GERMANY,NEW ZELAND,2,1996,1996
CUBA,NEW ZELAND,1,1996,1996
NEW ZELAND,THAILAND,1,1996,1996
NEW ZELAND,PERU,1,1996,1996
SAUDI ARABIA,SYRIA,2,1996,1996
JORDAN,SAUDI ARABIA,2,1996,1996
CUBA,SAUDI ARABIA,1,1996,1996
SAUDI ARABIA,THAILAND,1,1996,1996
PERU,SAUDI ARABIA,1,1996,1996
JORDAN,SYRIA,2,1996,1996
BRAZIL,SYRIA,1,1996,1996
NORWAY,SYRIA,1,1996,1996
NIGERIA,SYRIA,2,1996,1996
GERMANY,SYRIA,2,1996,1996
CUBA,SYRIA,1,1996,1996
SYRIA,THAILAND,1,1996,1996
CHINA,SYRIA,1,1996,1996
INDIA,SYRIA,1,1996,1996
COLOMBIA,SYRIA,1,1996,1996
PHILIPPINES,SYRIA,1,1996,1996
SYRIA,USA,2,1996,1996
PERU,SYRIA,1,1996,1996
BRAZIL,JORDAN,1,1996,1996
JORDAN,NORWAY,1,1996,1996
JORDAN,NIGERIA,2,1996,1996
GERMANY,JORDAN,2,1996,1996
CUBA,JORDAN,1,1996,1996
JORDAN,THAILAND,1,1996,1996
CHINA,JORDAN,1,1996,1996
INDIA,JORDAN,1,1996,1996
COLOMBIA,JORDAN,1,1996,1996
JORDAN,PHILIPPINES,1,1996,1996
JORDAN,USA,2,1996,1996
JORDAN,PERU,1,1996,1996
BRAZIL,GERMANY,1,1996,1996
BRAZIL,CUBA,1,1996,1996
BRAZIL,THAILAND,1,1996,1996
BRAZIL,PERU,1,1996,1996
CUBA,NORWAY,1,1996,1996
NORWAY,THAILAND,1,1996,1996
NORWAY,PERU,1,1996,1996
GERMANY,NIGERIA,2,1996,1996
CUBA,NIGERIA,1,1996,1996
NIGERIA,THAILAND,1,1996,1996
NIGERIA,PERU,1,1996,1996
CUBA,GERMANY,1,1996,1996
CHINA,GERMANY,2,1996,1996
GERMANY,INDIA,1,1996,1996
COLOMBIA,GERMANY,1,1996,1996
GERMANY,PERU,1,1996,1996
CUBA,THAILAND,1,1996,1996
CHINA,CUBA,1,1996,1996
CUBA,INDIA,1,1996,1996
COLOMBIA,CUBA,1,1996,1996
CUBA,PHILIPPINES,1,1996,1996
CUBA,USA,1,1996,1996
CUBA,PERU,1,1996,1996
CHINA,THAILAND,1,1996,1996
INDIA,THAILAND,1,1996,1996
COLOMBIA,THAILAND,1,1996,1996
PHILIPPINES,THAILAND,1,1996,1996
PERU,THAILAND,1,1996,1996
CHINA,PERU,1,1996,1996
INDIA,PERU,1,1996,1996
COLOMBIA,PERU,1,1996,1996
PERU,PHILIPPINES,1,1996,1996
PERU,USA,1,1996,1996
BULGARIA,KIRIBATI,1,1996,1996
DENMARK,KIRIBATI,1,1996,1996
KIRIBATI,UGANDA,1,1996,1996
CZECH REPUBLIC,KIRIBATI,1,1996,1996
KIRIBATI,MOROCCO,1,1996,1996
COSTA RICA,KIRIBATI,1,1996,1996
BANGLADESH,KIRIBATI,1,1996,1996
KIRIBATI,LITHUANIA,1,1996,1996
BOLIVIA,KIRIBATI,1,1996,1996
KIRIBATI,OMAN,1,1996,1996
EGYPT,KIRIBATI,1,1996,1996
ETHIOPIA,KIRIBATI,1,1996,1996
BENIN,KIRIBATI,1,1996,1996
KIRIBATI,TANZANIA,1,1996,1996
KIRIBATI,NEPAL,1,1996,1996
KIRIBATI,PAKISTAN,1,1996,1996
GAMBIA,KIRIBATI,1,1996,1996
KENYA,KIRIBATI,1,1996,1996
KIRIBATI,OECD,1,1996,1996
HUGARY,KIRIBATI,1,1996,1996
KIRIBATI,POLAND,1,1996,1996
KIRIBATI,MEXICO,1,1996,1996
INDONESIA,KIRIBATI,1,1996,1996
GEORGIA,KIRIBATI,1,1996,1996
DEMOCRATIC REPUBLIC OF THE CONGO (DRC),KIRIBATI,1,1996,1996
EL SALVADOR,KIRIBATI,1,1996,1996
KIRIBATI,PANAMA,1,1996,1996
HUNGARY,KIRIBATI,1,1996,1996
KIRIBATI,MALDIVES,1,1996,1996
CENTRAL AFRICAN REPUBLIC,KIRIBATI,1,1996,1996
FEDERATED STATES OF MICRONESIA,KIRIBATI,1,1996,1996
KIRIBATI,PORTUGAL,1,1996,1996
BULGARIA,DENMARK,1,1996,1996
BULGARIA,UGANDA,1,1996,1996
BULGARIA,CZECH REPUBLIC,1,1996,1996
BULGARIA,LITHUANIA,1,1996,1996
BOLIVIA,BULGARIA,1,1996,1996
BULGARIA,EGYPT,1,1996,1996
BULGARIA,ETHIOPIA,1,1996,1996
BULGARIA,TANZANIA,1,1996,1996
BULGARIA,NEPAL,1,1996,1996
BULGARIA,GAMBIA,1,1996,1996
BULGARIA,KENYA,1,1996,1996
BULGARIA,OECD,1,1996,1996
BULGARIA,MEXICO,1,1996,1996
AOSIS,BULGARIA,1,1996,1996
BULGARIA,DEMOCRATIC REPUBLIC OF THE CONGO (DRC),1,1996,1996
BULGARIA,EL SALVADOR,1,1996,1996
BULGARIA,PANAMA,1,1996,1996
BULGARIA,CENTRAL AFRICAN REPUBLIC,1,1996,1996
BULGARIA,PORTUGAL,1,1996,1996
DENMARK,UGANDA,1,1996,1996
CZECH REPUBLIC,DENMARK,1,1996,1996
DENMARK,MOROCCO,1,1996,1996
COSTA RICA,DENMARK,1,1996,1996
BANGLADESH,DENMARK,1,1996,1996
DENMARK,G77,1,1996,1996
DENMARK,LITHUANIA,1,1996,1996
BOLIVIA,DENMARK,1,1996,1996
DENMARK,OMAN,1,1996,1996
DENMARK,EGYPT,1,1996,1996
DENMARK,ETHIOPIA,1,1996,1996
BENIN,DENMARK,1,1996,1996
DENMARK,TANZANIA,1,1996,1996
DENMARK,NEPAL,1,1996,1996
DENMARK,PAKISTAN,1,1996,1996
DENMARK,GAMBIA,1,1996,1996
DENMARK,KENYA,1,1996,1996
DENMARK,OECD,2,1996,1996
CHINA,DENMARK,1,1996,1996
DENMARK,HUGARY,1,1996,1996
DENMARK,POLAND,1,1996,1996
DENMARK,MEXICO,1,1996,1996
DENMARK,INDONESIA,1,1996,1996
AOSIS,DENMARK,1,1996,1996
DENMARK,GEORGIA,1,1996,1996
